code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
HK.02015,理想汽车-W,100,STOCK,N/A,,N/A,,N/A,N/A,2021-08-12,80921478825951,False,N/A,False,,HK_MAINBOARD
HK.02016,浙商银行,1000,STOCK,N/A,,N/A,,N/A,N/A,2016-03-30,72537702664160,False,N/A,False,,HK_MAINBOARD
HK.02017,沧海控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2017-03-31,74066711021537,False,N/A,False,,HK_MAINBOARD
HK.02018,瑞声科技,500,STOCK,N/A,,N/A,,N/A,N/A,2005-08-09,55847459751906,False,N/A,False,,HK_MAINBOARD
HK.02020,安踏体育,200,STOCK,N/A,,N/A,,N/A,N/A,2007-07-10,58853936859108,False,N/A,False,,HK_MAINBOARD
HK.02022,游莱互动,4000,STOCK,N/A,,N/A,,N/A,N/A,2017-12-15,75179107551206,False,N/A,False,,HK_MAINBOARD
HK.02023,中国绿岛科技,4000,STOCK,N/A,,N/A,,N/A,N/A,2013-10-11,68667937130471,False,N/A,False,,HK_MAINBOARD
HK.02025,瑞丰动力,2000,STOCK,N/A,,N/A,,N/A,N/A,2018-01-05,75234942126057,False,N/A,False,,HK_MAINBOARD
HK.02026,小马智行-W,100,STOCK,N/A,,N/A,,N/A,N/A,2025-11-06,87565793232874,False,N/A,False,,HK_MAINBOARD
HK.02028,映美控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2005-06-29,55671366092780,False,N/A,False,,HK_MAINBOARD
HK.02030,卡宾,1000,STOCK,N/A,,N/A,,N/A,N/A,2013-10-28,68740951574510,False,N/A,False,,HK_MAINBOARD
HK.02031,澳至尊,5000,STOCK,N/A,,N/A,,N/A,N/A,2016-09-12,2031,False,N/A,False,,HK_MAINBOARD
HK.02033,时计宝,2000,STOCK,N/A,,N/A,,N/A,N/A,2013-02-05,67602785241073,False,N/A,False,,HK_MAINBOARD
HK.02038,富智康集团,1000,STOCK,N/A,,N/A,,N/A,N/A,2005-02-03,55044300867574,False,N/A,False,,HK_MAINBOARD
HK.02039,中集集团,100,STOCK,N/A,,N/A,,N/A,N/A,2012-12-19,67396626810871,False,N/A,False,,HK_MAINBOARD
HK.02048,易居企业控股,300,STOCK,N/A,,N/A,,N/A,N/A,2018-07-20,76111115454464,False,N/A,False,,HK_MAINBOARD
HK.02050,三花智控,100,STOCK,N/A,,N/A,,N/A,N/A,2025-06-23,86977382713346,False,N/A,False,,HK_MAINBOARD
HK.02051,VALA,10000,STOCK,N/A,,N/A,,N/A,N/A,2018-07-13,76063870814211,False,N/A,False,,HK_MAINBOARD
HK.02057,中通快递-W,50,STOCK,N/A,,N/A,,N/A,N/A,2020-09-29,79547089291273,False,N/A,False,,HK_MAINBOARD
HK.02068,中铝国际,1000,STOCK,N/A,,N/A,,N/A,N/A,2012-07-06,66683662239764,False,N/A,False,,HK_MAINBOARD
HK.02076,BOSS直聘-W,100,STOCK,N/A,,N/A,,N/A,N/A,2022-12-22,83068962474012,False,N/A,False,,HK_MAINBOARD
HK.02078,荣阳实业,1000,STOCK,N/A,,N/A,,N/A,N/A,2013-02-05,67602785241118,False,N/A,False,,HK_MAINBOARD
HK.02080,奥克斯国际,2000,STOCK,N/A,,N/A,,N/A,N/A,2014-01-23,69114613729312,False,N/A,False,,HK_MAINBOARD
HK.02086,高维科技,1000,STOCK,N/A,,N/A,,N/A,N/A,2003-11-10,53107270617126,False,N/A,False,,HK_MAINBOARD
HK.02088,西王置业,2000,STOCK,N/A,,N/A,,N/A,N/A,2005-12-09,56371445762088,False,N/A,False,,HK_MAINBOARD
HK.02096,先声药业,1000,STOCK,N/A,,N/A,,N/A,N/A,2020-10-27,79658758441008,False,N/A,False,,HK_MAINBOARD
HK.02097,蜜雪集团,100,STOCK,N/A,,N/A,,N/A,N/A,2025-03-03,86496346376241,False,N/A,False,,HK_MAINBOARD
HK.02098,卓尔智联,1000,STOCK,N/A,,N/A,,N/A,N/A,2011-07-13,65141768980530,False,N/A,False,,HK_MAINBOARD
HK.02099,中国黄金国际,100,STOCK,N/A,,N/A,,N/A,N/A,2010-12-01,64179696306227,False,N/A,False,,HK_MAINBOARD
HK.02100,百奥家庭互动,2000,STOCK,N/A,,N/A,,N/A,N/A,2014-04-10,69445326211124,False,N/A,False,,HK_MAINBOARD
HK.02101,福禄控股,500,STOCK,N/A,,N/A,,N/A,N/A,2020-09-18,79491254716469,False,N/A,False,,HK_MAINBOARD
HK.02102,德利机械,10000,STOCK,N/A,,N/A,,N/A,N/A,2017-07-27,79624398702646,False,N/A,False,,HK_MAINBOARD
HK.02105,来凯医药-B,500,STOCK,N/A,,N/A,,N/A,N/A,2023-06-29,83850646521913,False,N/A,False,,HK_MAINBOARD
HK.02107,第一服务控股,2500,STOCK,N/A,,N/A,,N/A,N/A,2020-10-22,79654463473723,False,N/A,False,,HK_MAINBOARD
HK.02108,K2 F&B,4000,STOCK,N/A,,N/A,,N/A,N/A,2019-03-06,77081778063420,False,N/A,False,,HK_MAINBOARD
HK.02110,天成控股,10000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-07,79834852100158,False,N/A,False,,HK_MAINBOARD
HK.02111,超盈国际控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2014-05-23,69630009804863,False,N/A,False,,HK_MAINBOARD
HK.02112,恩典生命科技,2000,STOCK,N/A,,N/A,,N/A,N/A,2013-07-03,68238440400960,False,N/A,False,,HK_MAINBOARD
HK.02113,世纪集团国际,5000,STOCK,N/A,,N/A,,N/A,N/A,2016-10-17,2113,False,N/A,False,,HK_MAINBOARD
HK.02116,江苏创新,2000,STOCK,N/A,,N/A,,N/A,N/A,2018-03-28,75625784150084,False,N/A,False,,HK_MAINBOARD
HK.02119,捷荣国际控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2018-05-11,75806172776519,False,N/A,False,,HK_MAINBOARD
HK.02120,康宁医院,100,STOCK,N/A,,N/A,,N/A,N/A,2015-11-20,2120,False,N/A,False,,HK_MAINBOARD
HK.02121,创新奇智,100,STOCK,N/A,,N/A,,N/A,N/A,2022-01-27,81638738364489,False,N/A,False,,HK_MAINBOARD
HK.02122,凯知乐国际,2000,STOCK,N/A,,N/A,,N/A,N/A,2017-11-10,75028783695946,False,N/A,False,,HK_MAINBOARD
HK.02125,稻草熊娱乐,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-01-15,79998060857421,False,N/A,False,,HK_MAINBOARD
HK.02126,药明巨诺-B,500,STOCK,N/A,,N/A,,N/A,N/A,2020-11-03,79697413146702,False,N/A,False,,HK_MAINBOARD
HK.02127,汇森股份,2000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-29,79925046413391,False,N/A,False,,HK_MAINBOARD
HK.02128,中国联塑,1000,STOCK,N/A,,N/A,,N/A,N/A,2010-06-23,63488206571600,False,N/A,False,,HK_MAINBOARD
HK.02129,LEGION CONSO,5000,STOCK,N/A,,N/A,,N/A,N/A,2021-01-13,79993765890129,False,N/A,False,,HK_MAINBOARD
HK.02130,嘉泓物流,1000,STOCK,N/A,,N/A,,N/A,N/A,2020-10-15,79602923866194,False,N/A,False,,HK_MAINBOARD
HK.02131,云想科技,1000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-17,79894981642323,False,N/A,False,,HK_MAINBOARD
HK.02132,誉燊丰控股,8000,STOCK,N/A,,N/A,,N/A,N/A,2020-10-20,79602923866196,False,N/A,False,,HK_MAINBOARD
HK.02135,瑞丽医美,10000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-28,79929341380695,False,N/A,False,,HK_MAINBOARD
HK.02136,利福中国,500,STOCK,N/A,,N/A,,N/A,N/A,2016-07-15,2136,False,N/A,False,,HK_MAINBOARD
HK.02137,腾盛博药-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-07-13,80775449938009,False,N/A,False,,HK_MAINBOARD
HK.02138,医思健康,1000,STOCK,N/A,,N/A,,N/A,N/A,2016-03-11,72456098285658,False,N/A,False,,HK_MAINBOARD
HK.02139,甘肃银行,1000,STOCK,N/A,,N/A,,N/A,N/A,2018-01-18,75299366635611,False,N/A,False,,HK_MAINBOARD
HK.02142,和铂医药-B,1000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-10,79864916871262,False,N/A,False,,HK_MAINBOARD
HK.02145,上美股份,100,STOCK,N/A,,N/A,,N/A,N/A,2022-12-22,83051782604897,False,N/A,False,,HK_MAINBOARD
HK.02146,荣万家,500,STOCK,N/A,,N/A,,N/A,N/A,2021-01-15,79998060857442,False,N/A,False,,HK_MAINBOARD
HK.02147,正味集团(新),4000,STOCK,N/A,,N/A,,N/A,N/A,2023-01-13,83129092016227,False,N/A,False,,HK_MAINBOARD
HK.02149,贝克微,100,STOCK,N/A,,N/A,,N/A,N/A,2023-12-28,84645215471717,False,N/A,False,,HK_MAINBOARD
HK.02150,奈雪的茶,500,STOCK,N/A,,N/A,,N/A,N/A,2021-06-30,80723910330470,False,N/A,False,,HK_MAINBOARD
HK.02152,苏新服务,500,STOCK,N/A,,N/A,,N/A,N/A,2022-08-24,82523501627496,False,N/A,False,,HK_MAINBOARD
HK.02153,达丰设备,2000,STOCK,N/A,,N/A,,N/A,N/A,2021-01-13,79993765890153,False,N/A,False,,HK_MAINBOARD
HK.02155,森松国际,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-06-28,80242873993323,False,N/A,False,,HK_MAINBOARD
HK.02156,建发物业,1000,STOCK,N/A,,N/A,,N/A,N/A,2020-12-31,79985175955564,False,N/A,False,,HK_MAINBOARD
HK.02157,乐普生物-B,1000,STOCK,N/A,,N/A,,N/A,N/A,2022-02-23,81741817579629,False,N/A,False,,HK_MAINBOARD
HK.02158,医渡科技,100,STOCK,N/A,,N/A,,N/A,N/A,2021-01-15,79998060857454,False,N/A,False,,HK_MAINBOARD
HK.02159,麦迪卫康,8000,STOCK,N/A,,N/A,,N/A,N/A,2021-01-19,79998060857455,False,N/A,False,,HK_MAINBOARD
HK.02160,微创心通-B,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-02-04,80109730007152,False,N/A,False,,HK_MAINBOARD
HK.02161,健倍苗苗,2000,STOCK,N/A,,N/A,,N/A,N/A,2021-02-05,80109730007153,False,N/A,False,,HK_MAINBOARD
HK.02162,康诺亚-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-07-08,80753975101554,False,N/A,False,,HK_MAINBOARD
HK.02163,远大住工,300,STOCK,N/A,,N/A,,N/A,N/A,2019-11-06,78134045050995,False,N/A,False,,HK_MAINBOARD
HK.02165,领悦服务集团,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-07-12,80771154970741,False,N/A,False,,HK_MAINBOARD
HK.02166,芯智控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2016-10-07,2166,False,N/A,False,,HK_MAINBOARD
HK.02167,天润云,200,STOCK,N/A,,N/A,,N/A,N/A,2022-06-30,82304458295415,False,N/A,False,,HK_MAINBOARD
HK.02168,佳兆业美好,250,STOCK,N/A,,N/A,,N/A,N/A,2018-12-06,76708115908728,False,N/A,False,,HK_MAINBOARD
HK.02169,沧港铁路,2000,STOCK,N/A,,N/A,,N/A,N/A,2020-10-23,79654463473785,False,N/A,False,,HK_MAINBOARD
HK.02170,贝康医疗-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-02-08,80114024974458,False,N/A,False,,HK_MAINBOARD
HK.02171,科济药业-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-06-18,80676665690235,False,N/A,False,,HK_MAINBOARD
HK.02172,微创脑科学,1000,STOCK,N/A,,N/A,,N/A,N/A,2022-07-15,82338818033788,False,N/A,False,,HK_MAINBOARD
HK.02175,中国通才教育,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-07-16,80775449938047,False,N/A,False,,HK_MAINBOARD
HK.02176,赛迪顾问,10000,STOCK,N/A,,N/A,,N/A,N/A,2002-12-12,80569291507840,False,N/A,False,,HK_MAINBOARD
HK.02177,优趣汇控股,200,STOCK,N/A,,N/A,,N/A,N/A,2021-07-12,80766860003457,False,N/A,False,,HK_MAINBOARD
HK.02178,百勤油服,1000,STOCK,N/A,,N/A,,N/A,N/A,2013-03-06,67727339292802,False,N/A,False,,HK_MAINBOARD
HK.02179,瑞科生物-B,500,STOCK,N/A,,N/A,,N/A,N/A,2022-03-31,81909321304195,False,N/A,False,,HK_MAINBOARD
HK.02180,万宝盛华,250,STOCK,N/A,,N/A,,N/A,N/A,2019-07-10,77622943942788,False,N/A,False,,HK_MAINBOARD
HK.02181,迈博药业-B,2000,STOCK,N/A,,N/A,,N/A,N/A,2019-05-31,77459735185541,False,N/A,False,,HK_MAINBOARD
HK.02182,天长集团,4000,STOCK,N/A,,N/A,,N/A,N/A,2018-03-08,75484050229382,False,N/A,False,,HK_MAINBOARD
HK.02185,百心安-B,100,STOCK,N/A,,N/A,,N/A,N/A,2021-12-23,81372450392201,False,N/A,False,,HK_MAINBOARD
HK.02186,绿叶制药,500,STOCK,N/A,,N/A,,N/A,N/A,2014-07-09,69831873267850,False,N/A,False,,HK_MAINBOARD
HK.02187,智欣集团控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2021-03-26,80320183404683,False,N/A,False,,HK_MAINBOARD
HK.02188,泰坦能源技术,2000,STOCK,N/A,,N/A,,N/A,N/A,2010-05-28,63376537421964,False,N/A,False,,HK_MAINBOARD
HK.02189,嘉涛(香港)控股,4000,STOCK,N/A,,N/A,,N/A,N/A,2019-06-13,77502684858509,False,N/A,False,,HK_MAINBOARD
HK.02190,归创通桥,500,STOCK,N/A,,N/A,,N/A,N/A,2021-07-05,80741090199694,False,N/A,False,,HK_MAINBOARD
HK.02192,医脉通,500,STOCK,N/A,,N/A,,N/A,N/A,2021-07-15,80775449938064,False,N/A,False,,HK_MAINBOARD
HK.02193,万景控股,4000,STOCK,N/A,,N/A,,N/A,N/A,2015-07-03,71373766527121,False,N/A,False,,HK_MAINBOARD
HK.02195,盈汇企业控股,10000,STOCK,N/A,,N/A,,N/A,N/A,2021-03-31,80333068306579,False,N/A,False,,HK_MAINBOARD
HK.02196,复星医药,500,STOCK,N/A,,N/A,,N/A,N/A,2012-10-30,67181878446228,False,N/A,False,,HK_MAINBOARD
HK.02197,三叶草生物-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-11-05,81277961111701,False,N/A,False,,HK_MAINBOARD
HK.02198,中国三江化工,1000,STOCK,N/A,,N/A,,N/A,N/A,2010-09-16,63853278791830,False,N/A,False,,HK_MAINBOARD
HK.02199,维珍妮,1000,STOCK,N/A,,N/A,,N/A,N/A,2015-10-08,71790378354839,False,N/A,False,,HK_MAINBOARD
HK.02202,万科企业,100,STOCK,N/A,,N/A,,N/A,N/A,2014-06-25,69771743725722,False,N/A,False,,HK_MAINBOARD
HK.02203,脑洞科技,10000,STOCK,N/A,,N/A,,N/A,N/A,2015-10-09,74590697031835,False,N/A,False,,HK_MAINBOARD
HK.02205,康桥悦生活,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-07-16,80771154970781,False,N/A,False,,HK_MAINBOARD
HK.02208,金风科技,200,STOCK,N/A,,N/A,,N/A,N/A,2010-10-08,63947768072352,False,N/A,False,,HK_MAINBOARD
HK.02209,喆丽控股,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-07-09,80766860003489,False,N/A,False,,HK_MAINBOARD
HK.02210,京城佳业,400,STOCK,N/A,,N/A,,N/A,N/A,2021-11-10,81295140980898,False,N/A,False,,HK_MAINBOARD
HK.02211,大健康国际,5000,STOCK,N/A,,N/A,,N/A,N/A,2013-12-12,68934225103011,False,N/A,False,,HK_MAINBOARD
HK.02212,高鹏矿业,10000,STOCK,N/A,,N/A,,N/A,N/A,2015-01-09,70592082479268,False,N/A,False,,HK_MAINBOARD
HK.02215,德信服务集团,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-07-15,80771154970791,False,N/A,False,,HK_MAINBOARD
HK.02216,堃博医疗-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-09-24,81097572485288,False,N/A,False,,HK_MAINBOARD
HK.02218,安德利果汁,500,STOCK,N/A,,N/A,,N/A,N/A,2003-04-22,52239687223466,False,N/A,False,,HK_MAINBOARD
HK.02219,朝聚眼科,500,STOCK,N/A,,N/A,,N/A,N/A,2021-07-07,80749680134315,False,N/A,False,,HK_MAINBOARD
HK.02221,创业集团控股,4000,STOCK,N/A,,N/A,,N/A,N/A,2014-09-19,70141110913197,False,N/A,False,,HK_MAINBOARD
HK.02222,雷士国际,10000,STOCK,N/A,,N/A,,N/A,N/A,2010-05-20,63342177683630,False,N/A,False,,HK_MAINBOARD
HK.02223,卡撒天娇,2000,STOCK,N/A,,N/A,,N/A,N/A,2012-11-23,67284957661359,False,N/A,False,,HK_MAINBOARD
HK.02225,今海医疗科技,5000,STOCK,N/A,,N/A,,N/A,N/A,2017-10-17,74912819579057,False,N/A,False,,HK_MAINBOARD
HK.02226,老恒和酿造,500,STOCK,N/A,,N/A,,N/A,N/A,2014-01-28,69136088565938,False,N/A,False,,HK_MAINBOARD
HK.02227,守益控股,4000,STOCK,N/A,,N/A,,N/A,N/A,2017-12-11,75149042780339,False,N/A,False,,HK_MAINBOARD
HK.02228,晶泰控股,1000,STOCK,N/A,,N/A,,N/A,N/A,2024-06-13,85371064944820,False,N/A,False,,HK_MAINBOARD
HK.02230,羚邦集团,5000,STOCK,N/A,,N/A,,N/A,N/A,2019-05-21,77373835839670,False,N/A,False,,HK_MAINBOARD
HK.02231,景业名邦集团,1000,STOCK,N/A,,N/A,,N/A,N/A,2019-12-05,78271484004535,False,N/A,False,,HK_MAINBOARD
HK.02232,晶苑国际,500,STOCK,N/A,,N/A,,N/A,N/A,2017-11-03,74994423957688,False,N/A,False,,HK_MAINBOARD
HK.02233,西部水泥,2000,STOCK,N/A,,N/A,,N/A,N/A,2010-08-23,63750199576761,False,N/A,False,,HK_MAINBOARD
HK.02235,微泰医疗-B,100,STOCK,N/A,,N/A,,N/A,N/A,2021-10-19,81196356733115,False,N/A,False,,HK_MAINBOARD
HK.02236,惠生工程,1000,STOCK,N/A,,N/A,,N/A,N/A,2012-12-28,67435281516732,False,N/A,False,,HK_MAINBOARD
HK.02237,中国石墨,10000,STOCK,N/A,,N/A,,N/A,N/A,2022-07-18,82343113001149,False,N/A,False,,HK_MAINBOARD
HK.02238,广汽集团,2000,STOCK,N/A,,N/A,,N/A,N/A,2010-08-30,63780264347838,False,N/A,False,,HK_MAINBOARD
HK.02239,国微控股,1000,STOCK,N/A,,N/A,,N/A,N/A,2016-03-30,72537702664383,False,N/A,False,,HK_MAINBOARD
HK.02245,力勤资源,200,STOCK,N/A,,N/A,,N/A,N/A,2022-12-01,82961588291781,False,N/A,False,,HK_MAINBOARD
HK.02246,快狗打车,2000,STOCK,N/A,,N/A,,N/A,N/A,2022-06-24,82274393524422,False,N/A,False,,HK_MAINBOARD
HK.02250,小黄鸭德盈,1000,STOCK,N/A,,N/A,,N/A,N/A,2022-01-17,81561428953290,False,N/A,False,,HK_MAINBOARD
HK.02251,鹰瞳科技-B,100,STOCK,N/A,,N/A,,N/A,N/A,2021-11-05,81282256079051,False,N/A,False,,HK_MAINBOARD
HK.02252,微创机器人-B,500,STOCK,N/A,,N/A,,N/A,N/A,2021-11-02,81260781242572,False,N/A,False,,HK_MAINBOARD
HK.02255,海昌海洋公园,1000,STOCK,N/A,,N/A,,N/A,N/A,2014-03-13,69325067126991,False,N/A,False,,HK_MAINBOARD
HK.02256,和誉-B,1000,STOCK,N/A,,N/A,,N/A,N/A,2021-10-13,81170586929360,False,N/A,False,,HK_MAINBOARD
HK.02257,圣诺医药-B,50,STOCK,N/A,,N/A,,N/A,N/A,2021-12-30,81518479280337,False,N/A,False,,HK_MAINBOARD
HK.02258,华滋国际海洋,2000,STOCK,N/A,,N/A,,N/A,N/A,2018-11-19,76592151791826,False,N/A,False,,HK_MAINBOARD
HK.02259,紫金黄金国际,100,STOCK,N/A,,N/A,,N/A,N/A,2025-09-30,87398289508563,False,N/A,False,,HK_MAINBOARD
HK.02260,环龙控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2022-01-11,81557133986004,False,N/A,False,,HK_MAINBOARD
HK.02262,梁志天设计集团,3000,STOCK,N/A,,N/A,,N/A,N/A,2018-07-05,76033806043350,False,N/A,False,,HK_MAINBOARD
HK.02263,富石金融,10000,STOCK,N/A,,N/A,,N/A,N/A,2020-02-19,78559246813399,False,N/A,False,,HK_MAINBOARD
HK.02265,鸿承环保科技,5000,STOCK,N/A,,N/A,,N/A,N/A,2021-11-12,81295140980953,False,N/A,False,,HK_MAINBOARD
HK.02266,黎氏企业,2000,STOCK,N/A,,N/A,,N/A,N/A,2017-02-10,73839077755098,False,N/A,False,,HK_MAINBOARD
HK.02268,药明合联,500,STOCK,N/A,,N/A,,N/A,N/A,2023-11-17,84469121812700,False,N/A,False,,HK_MAINBOARD
HK.02269,药明生物,500,STOCK,N/A,,N/A,,N/A,N/A,2017-06-13,74371653699805,False,N/A,False,,HK_MAINBOARD
HK.02270,德商产投服务,2000,STOCK,N/A,,N/A,,N/A,N/A,2021-12-17,81432579934430,False,N/A,False,,HK_MAINBOARD
HK.02271,众安智慧生活,2000,STOCK,N/A,,N/A,,N/A,N/A,2023-07-18,83129092016351,False,N/A,False,,HK_MAINBOARD
HK.02273,固生堂,100,STOCK,N/A,,N/A,,N/A,N/A,2021-12-10,81432579934433,False,N/A,False,,HK_MAINBOARD
HK.02276,康耐特光学,100,STOCK,N/A,,N/A,,N/A,N/A,2021-12-16,81432579934436,False,N/A,False,,HK_MAINBOARD
HK.02279,雍禾医疗,500,STOCK,N/A,,N/A,,N/A,N/A,2021-12-13,81436874901735,False,N/A,False,,HK_MAINBOARD
HK.02280,慧聪集团,500,STOCK,N/A,,N/A,,N/A,N/A,2003-12-17,53266184407272,False,N/A,False,,HK_MAINBOARD
HK.02281,兴泸水务,1000,STOCK,N/A,,N/A,,N/A,N/A,2017-03-31,74066711021801,False,N/A,False,,HK_MAINBOARD
HK.02282,美高梅中国,400,STOCK,N/A,,N/A,,N/A,N/A,2011-06-03,64969970288874,False,N/A,False,,HK_MAINBOARD
HK.02283,东江集团控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2013-12-20,68968584841451,False,N/A,False,,HK_MAINBOARD
HK.02285,泉峰控股,100,STOCK,N/A,,N/A,,N/A,N/A,2021-12-30,81505594378477,False,N/A,False,,HK_MAINBOARD
HK.02286,辰兴发展,1000,STOCK,N/A,,N/A,,N/A,N/A,2015-07-03,71373766527214,False,N/A,False,,HK_MAINBOARD
HK.02288,宏基资本,1000,STOCK,N/A,,N/A,,N/A,N/A,2009-08-21,62173946579184,False,N/A,False,,HK_MAINBOARD
HK.02289,创美药业,500,STOCK,N/A,,N/A,,N/A,N/A,2015-12-14,2289,False,N/A,False,,HK_MAINBOARD
HK.02291,心泰医疗,1000,STOCK,N/A,,N/A,,N/A,N/A,2022-11-08,82854214109427,False,N/A,False,,HK_MAINBOARD
HK.02293,百本医护,4000,STOCK,N/A,,N/A,,N/A,N/A,2014-07-08,73976516708597,False,N/A,False,,HK_MAINBOARD
HK.02295,丰城控股,5000,STOCK,N/A,,N/A,,N/A,N/A,2019-12-13,81552839018743,False,N/A,False,,HK_MAINBOARD
HK.02297,润迈德-B,1000,STOCK,N/A,,N/A,,N/A,N/A,2022-07-08,82330228099321,False,N/A,False,,HK_MAINBOARD
HK.02298,都市丽人,1000,STOCK,N/A,,N/A,,N/A,N/A,2014-06-26,69776038693114,False,N/A,False,,HK_MAINBOARD
HK.02299,百宏实业,2000,STOCK,N/A,,N/A,,N/A,N/A,2011-05-18,64901250812155,False,N/A,False,,HK_MAINBOARD
HK.02302,中核国际,1000,STOCK,N/A,,N/A,,N/A,N/A,2003-01-06,51784420690174,False,N/A,False,,HK_MAINBOARD
HK.02306,乐华娱乐,3000,STOCK,N/A,,N/A,,N/A,N/A,2023-01-19,82514911693058,False,N/A,False,,HK_MAINBOARD
HK.02307,锦兴国际控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2004-09-23,54473070217475,False,N/A,False,,HK_MAINBOARD
HK.02309,大象未来集团,2000,STOCK,N/A,,N/A,,N/A,N/A,2002-11-12,51548197488901,False,N/A,False,,HK_MAINBOARD
HK.02310,时代环球集团,2000,STOCK,N/A,,N/A,,N/A,N/A,2003-07-04,52553219836166,False,N/A,False,,HK_MAINBOARD
HK.02312,LONG投资集团,10000,STOCK,N/A,,N/A,,N/A,N/A,2002-10-28,51483772979464,False,N/A,False,,HK_MAINBOARD
HK.02313,申洲国际,100,STOCK,N/A,,N/A,,N/A,N/A,2005-11-24,56307021252873,False,N/A,False,,HK_MAINBOARD
HK.02314,理文造纸,1000,STOCK,N/A,,N/A,,N/A,N/A,2003-09-26,52913997089034,False,N/A,False,,HK_MAINBOARD
HK.02315,百奥赛图-B,500,STOCK,N/A,,N/A,,N/A,N/A,2022-09-01,82519206660363,False,N/A,False,,HK_MAINBOARD
HK.02317,味丹国际,4000,STOCK,N/A,,N/A,,N/A,N/A,2003-06-27,52523155065101,False,N/A,False,,HK_MAINBOARD
HK.02318,中国平安,500,STOCK,N/A,,N/A,,N/A,N/A,2004-06-24,54082228193550,False,N/A,False,,HK_MAINBOARD
HK.02319,蒙牛乳业,1000,STOCK,N/A,,N/A,,N/A,N/A,2004-06-10,54022098651407,False,N/A,False,,HK_MAINBOARD
HK.02320,合丰集团,2000,STOCK,N/A,,N/A,,N/A,N/A,2003-09-24,52905407154448,False,N/A,False,,HK_MAINBOARD
HK.02321,双财庄,5000,STOCK,N/A,,N/A,,N/A,N/A,2022-08-19,82510616725777,False,N/A,False,,HK_MAINBOARD
HK.02322,新质数字,8000,STOCK,N/A,,N/A,,N/A,N/A,2003-04-09,52183852648722,False,N/A,False,,HK_MAINBOARD
HK.02323,融科控股,2000,STOCK,N/A,,N/A,,N/A,N/A,2002-06-21,50929722198291,False,N/A,False,,HK_MAINBOARD
HK.02324,首都创投,10000,STOCK,N/A,,N/A,,N/A,N/A,2003-10-27,53047141075220,False,N/A,False,,HK_MAINBOARD
HK.02325,云康集团,3000,STOCK,N/A,,N/A,,N/A,N/A,2022-05-18,82102594832661,False,N/A,False,,HK_MAINBOARD
HK.02326,新源万恒控股,10000,STOCK,N/A,,N/A,,N/A,N/A,2003-03-03,52024938858774,False,N/A,False,,HK_MAINBOARD
HK.02327,美瑞健康国际,6000,STOCK,N/A,,N/A,,N/A,N/A,2003-10-14,52991306500375,False,N/A,False,,HK_MAINBOARD
HK.02328,中国财险,2000,STOCK,N/A,,N/A,,N/A,N/A,2003-11-06,53090090748184,False,N/A,False,,HK_MAINBOARD
HK.02329,国瑞健康,1000,STOCK,N/A,,N/A,,N/A,N/A,2014-07-07,69823283333401,False,N/A,False,,HK_MAINBOARD
HK.02330,中国上城,8000,STOCK,N/A,,N/A,,N/A,N/A,2003-01-29,51883204938010,False,N/A,False,,HK_MAINBOARD
HK.02331,李宁,500,STOCK,N/A,,N/A,,N/A,N/A,2004-06-28,54099408062747,False,N/A,False,,HK_MAINBOARD
HK.02333,长城汽车,500,STOCK,N/A,,N/A,,N/A,N/A,2003-12-15,53257594472733,False,N/A,False,,HK_MAINBOARD
HK.02336,硕奥国际,10000,STOCK,N/A,,N/A,,N/A,N/A,2003-03-03,52024938858784,False,N/A,False,,HK_MAINBOARD
HK.02337,众诚能源,1000,STOCK,N/A,,N/A,,N/A,N/A,2017-10-16,74891344742689,False,N/A,False,,HK_MAINBOARD
